id_venda,id_cliente,id_produto,quantidade,data_pedido
6017,256,15,5,2026-04-16
6018,190,47,5,2026-07-03
6019,337,46,8,2026-03-13
6020,685,38,9,2026-03-29
6021,530,37,5,2026-02-28
6022,779,9,6,2025-10-02
6023,433,24,3,2026-08-06
6024,594,48,1,2025-08-12
6025,766,25,1,2026-05-01
6026,814,13,3,2025-11-11
6027,15,10,1,2025-10-04
6028,856,16,3,2026-06-27
6029,407,21,1,2026-06-21
6030,586,31,8,2026-06-01
6031,879,23,4,2026-08-01
6032,644,37,7,2025-12-19
6033,463,14,8,2026-02-22
6034,637,17,9,2026-08-03
6035,451,8,5,2025-10-02
6036,672,50,9,2026-02-18
6037,947,22,6,2026-03-23
6038,914,12,5,2026-06-26
6039,350,32,9,2026-01-30
6040,468,43,2,2026-06-17
6041,685,22,9,2025-10-07
6042,270,5,6,2025-11-03
6043,437,42,1,2026-03-06
6044,988,35,3,2026-01-20
6045,97,15,8,2026-01-27
6046,850,8,2,2025-11-24
6047,564,46,5,2026-01-18
6048,130,23,5,2025-12-22
6049,464,28,9,2025-12-23
6050,963,6,9,2026-07-25
6051,187,26,9,2026-04-09
6052,200,10,4,2025-09-05
6053,795,2,4,2026-07-07
6054,752,48,6,2026-05-09
6055,539,39,3,2026-08-10
6056,577,34,9,2026-04-20
6057,49,35,6,2026-05-03
6058,553,15,9,2025-10-24
6059,171,24,3,2026-02-11
6060,103,44,3,2026-05-15
6061,651,41,10,2025-09-28
6062,232,49,3,2026-03-21
6063,554,40,7,2026-05-26
6064,879,13,5,2026-02-18
6065,51,26,5,2026-01-04
6066,400,34,7,2026-02-16
6067,916,31,8,2026-07-21
6068,330,9,5,2025-09-19
6069,1,5,5,2026-01-12
6070,726,36,5,2025-11-09
6071,214,47,10,2026-05-19
6072,609,5,1,2025-10-12
6073,774,27,3,2026-07-04
6074,148,31,3,2025-08-23
6075,783,16,7,2026-04-04
6076,806,11,7,2026-05-03
6077,401,38,4,2025-12-27
6078,255,23,2,2026-03-27
6079,232,18,3,2025-11-22
6080,915,26,2,2026-01-27
6081,744,48,10,2026-06-14
6082,968,44,3,2025-11-27
6083,211,29,3,2026-02-16
6084,689,18,6,2025-09-17
6085,12,41,2,2026-08-06
6086,534,20,9,2025-10-21
6087,106,50,10,2025-08-12
6088,483,15,8,2026-01-06
6089,306,8,9,2026-06-16
6090,761,40,8,2025-10-29
6091,158,5,6,2026-07-31
6092,897,18,1,2026-07-12
6093,391,17,2,2025-09-12
6094,642,30,7,2025-09-14
6095,600,11,8,2026-06-05
6096,777,19,4,2026-07-15
6097,536,7,2,2026-05-31
6098,750,39,10,2025-09-14
6099,886,24,4,2026-02-25
6100,891,43,8,2025-10-05
6101,857,45,7,2026-05-24
6102,432,4,2,2026-07-02
6103,886,50,5,2026-06-09
6104,863,47,5,2026-06-08
6105,927,17,9,2026-03-06
6106,337,27,5,2026-01-10
6107,366,6,1,2026-02-28
6108,104,46,8,2026-06-13
6109,249,38,8,2026-07-19
6110,227,38,7,2026-07-17
6111,682,18,2,2025-11-06
6112,800,46,8,2026-01-27
6113,575,39,10,2025-10-03
6114,385,39,9,2026-04-08
6115,892,43,7,2025-09-24
6116,44,39,2,2026-03-28
6117,605,42,2,2026-07-24
6118,590,7,2,2025-08-21
6119,990,49,4,2025-10-06
6120,370,38,10,2025-10-13
6121,432,26,1,2026-01-31
6122,356,42,8,2026-06-10
6123,873,30,10,2025-09-01
6124,885,34,1,2026-04-28
6125,963,26,7,2026-05-30
6126,686,2,4,2026-08-05
6127,581,12,1,2025-12-05
6128,646,22,2,2025-11-19
6129,300,27,1,2026-05-31
6130,747,30,5,2026-02-26
6131,368,44,6,2026-04-02
6132,361,16,5,2025-09-01
6133,457,4,6,2026-07-03
6134,470,45,5,2025-11-22
6135,788,11,4,2026-01-29
6136,572,50,9,2026-01-22
6137,664,21,7,2025-12-08
6138,772,23,3,2025-11-14
6139,865,32,2,2026-03-29
6140,342,23,10,2026-01-21
6141,552,48,4,2026-02-09
6142,325,20,2,2025-12-04
6143,937,47,2,2026-03-17
6144,655,26,6,2025-09-09
6145,637,32,3,2026-06-07
6146,775,25,4,2026-06-24
6147,272,46,8,2026-02-25
6148,360,22,8,2026-04-19
6149,918,24,3,2026-06-16
6150,983,11,6,2026-05-13
6151,17,8,4,2026-01-28
6152,596,20,9,2025-09-05
6153,718,42,9,2026-03-13
6154,304,49,9,2025-12-07
6155,552,12,7,2026-03-20
6156,634,45,2,2026-03-04
6157,204,6,2,2025-11-30
6158,729,39,7,2026-02-14
6159,873,17,3,2026-03-22
6160,734,22,9,2026-04-29
6161,363,26,3,2026-01-01
6162,944,25,2,2026-01-07
6163,866,48,5,2026-03-01
6164,629,37,2,2026-02-13
6165,332,15,8,2026-03-01
6166,846,3,4,2026-01-21
6167,562,10,5,2025-10-26
6168,27,32,4,2025-08-20
6169,854,45,4,2025-10-07
6170,252,15,8,2025-08-18
6171,664,14,3,2026-02-03
6172,13,19,4,2025-09-10
6173,988,2,10,2025-11-07
6174,495,29,7,2026-01-05
6175,570,36,10,2025-09-20
6176,197,27,3,2025-09-22
6177,869,34,10,2026-03-31
6178,410,41,10,2026-04-13
6179,910,25,5,2025-08-22
6180,724,24,5,2026-06-18
6181,442,24,6,2026-05-09
6182,922,16,6,2026-02-28
6183,554,23,2,2026-06-03
6184,982,45,3,2025-09-17
6185,330,45,4,2026-07-17
6186,815,35,10,2026-04-05
6187,132,7,9,2026-02-25
6188,726,31,9,2026-04-04
6189,322,7,10,2026-06-18
6190,234,47,6,2026-05-25
6191,735,45,9,2025-09-16
6192,841,15,8,2026-05-19
6193,276,37,1,2026-06-06
6194,472,40,8,2025-08-21
6195,510,38,7,2026-06-10
6196,67,11,1,2025-08-14
6197,574,29,9,2026-01-06
6198,666,4,6,2026-04-30
6199,489,46,3,2026-06-19
6200,66,44,6,2026-03-18
6201,67,47,5,2026-06-27
6202,584,17,1,2025-08-29
6203,731,39,8,2026-03-14
6204,442,46,3,2025-10-31
6205,406,14,8,2026-05-24
6206,318,35,5,2026-03-15
6207,339,15,10,2025-10-03
6208,818,33,7,2026-03-02
6209,148,50,9,2026-07-05
6210,698,38,6,2025-11-01
6211,884,1,10,2026-07-09
6212,55,46,6,2026-02-15
6213,602,8,2,2026-07-18
6214,629,5,9,2026-01-18
6215,424,47,3,2025-12-01
6216,751,13,4,2026-07-08
6217,616,50,3,2026-07-15
6218,856,12,1,2025-11-08
6219,665,32,2,2025-12-05
6220,340,6,2,2026-01-12
6221,969,26,10,2025-12-10
6222,718,44,7,2026-02-15
6223,825,27,7,2026-01-10
6224,714,31,3,2026-02-17
6225,868,22,3,2026-05-06
6226,99,20,6,2025-11-02
6227,182,46,7,2026-08-03
6228,901,17,8,2025-12-13
6229,93,12,5,2026-04-21
6230,412,13,4,2025-08-16
6231,360,42,2,2026-02-06
6232,348,29,2,2025-11-06
6233,537,17,1,2025-09-18
6234,901,39,1,2025-10-13
6235,571,4,6,2026-06-02
6236,98,11,1,2026-07-06
6237,987,34,1,2025-10-30
6238,5,21,7,2025-12-08
6239,314,2,10,2025-12-14
6240,577,24,2,2025-08-27
6241,979,12,4,2026-06-16
6242,652,40,8,2025-12-06
6243,187,35,4,2026-04-16
6244,1000,23,2,2025-08-23
6245,894,44,3,2025-09-27
6246,615,24,10,2025-09-15
6247,182,29,3,2026-02-03
6248,520,10,8,2026-03-20
6249,32,40,1,2026-06-29
6250,958,35,2,2025-11-01
6251,827,20,5,2025-11-20
6252,111,23,3,2026-06-08
6253,605,34,3,2025-11-16
6254,922,7,8,2025-12-03
6255,198,39,3,2026-08-06
6256,628,22,8,2026-02-24
6257,951,43,9,2025-09-19
6258,852,25,8,2025-09-08
6259,967,8,9,2025-09-04
6260,68,22,4,2026-07-02
6261,375,10,4,2026-07-26
6262,984,32,4,2026-04-07
6263,814,26,1,2026-04-25
6264,367,4,8,2026-05-14
6265,831,43,10,2026-07-20
6266,102,34,2,2026-08-04
6267,680,42,6,2026-05-29
6268,934,34,10,2026-06-19
6269,589,45,9,2025-10-23
6270,535,26,9,2026-02-24
6271,659,13,5,2026-01-21
6272,329,9,8,2025-12-08
6273,782,13,5,2026-05-13
6274,967,41,7,2026-06-07
6275,414,28,7,2026-05-23
6276,85,32,1,2026-03-20
6277,504,7,6,2026-05-11
6278,575,31,10,2026-03-13
6279,399,20,8,2026-01-19
6280,806,50,5,2026-06-27
6281,790,44,1,2026-03-26
6282,541,3,4,2026-02-24
6283,970,6,5,2026-06-27
6284,914,38,10,2025-10-03
6285,556,12,6,2026-04-02
6286,757,4,9,2025-11-30
6287,29,4,5,2026-05-23
6288,395,13,6,2025-11-17
6289,988,35,1,2026-01-15
6290,844,44,7,2025-11-26
6291,757,33,9,2026-01-09
6292,870,12,9,2026-02-01
6293,380,44,1,2026-06-04
6294,933,14,2,2025-08-21
6295,469,12,4,2026-05-17
6296,730,21,2,2025-11-04
6297,732,14,8,2026-05-21
6298,212,37,10,2026-05-04
6299,16,3,7,2026-01-15
6300,211,45,2,2025-11-29
6301,947,19,1,2025-08-19
6302,927,16,6,2026-01-17
6303,182,25,4,2026-07-21
6304,381,26,1,2026-03-24
6305,160,10,10,2026-02-03
6306,253,40,5,2026-05-16
6307,904,28,10,2026-02-13
6308,728,41,5,2025-10-27
6309,210,42,5,2025-09-24
6310,420,45,1,2026-03-13
6311,426,27,7,2026-02-10
6312,285,13,8,2026-01-24
6313,260,39,1,2026-07-13
6314,642,45,7,2026-03-20
6315,43,45,8,2026-04-26
6316,132,43,4,2025-10-04
6317,73,41,2,2026-01-19
6318,119,11,8,2025-09-19
6319,69,12,9,2026-01-03
6320,336,11,5,2026-03-04
6321,979,44,7,2026-05-10
6322,292,35,5,2026-04-29
6323,292,37,5,2025-10-01
6324,112,49,2,2026-06-11
6325,405,13,2,2025-12-11
6326,569,32,4,2025-12-24
6327,131,34,1,2026-04-27
6328,481,31,2,2025-12-01
6329,115,15,1,2025-10-10
6330,854,25,3,2026-06-08
6331,86,49,2,2025-11-02
6332,248,28,10,2025-11-29
6333,380,29,3,2025-12-27
6334,453,39,1,2026-08-10
6335,679,33,4,2025-12-26
6336,787,14,6,2026-03-01
6337,45,37,1,2026-03-29
6338,972,10,6,2025-11-13
6339,881,17,3,2025-11-10
6340,359,30,4,2026-01-17
6341,924,42,1,2026-01-01
6342,401,25,3,2026-07-24
6343,970,19,9,2026-07-11
6344,66,15,3,2025-11-29
6345,643,13,6,2026-05-29
6346,674,47,8,2026-06-17
6347,26,29,2,2026-04-28
6348,864,16,10,2026-01-01
6349,542,19,9,2026-05-05
6350,165,10,9,2025-12-16
6351,988,21,1,2026-03-31
6352,115,44,2,2025-12-20
6353,420,34,9,2025-11-23
6354,18,40,3,2025-09-11
6355,742,21,6,2026-03-29
6356,40,10,2,2025-11-17
6357,701,15,1,2026-07-19
6358,391,1,10,2026-07-18
6359,60,25,10,2025-09-23
6360,123,15,1,2025-09-04
6361,578,35,2,2025-08-13
6362,21,42,8,2025-08-16
6363,960,37,7,2025-10-10
6364,290,44,10,2025-10-11
6365,397,29,4,2026-02-15
6366,700,32,10,2025-09-15
6367,257,23,8,2026-03-06
6368,491,10,8,2025-09-07
6369,550,24,4,2026-06-13
6370,148,19,3,2025-11-24
6371,987,25,5,2026-08-12
6372,904,11,6,2025-11-03
6373,758,2,7,2026-05-18
6374,825,20,3,2026-06-14
6375,44,30,7,2026-04-13
6376,728,35,4,2025-12-31
6377,412,9,6,2026-07-03
6378,214,26,7,2026-04-27
6379,905,27,8,2025-11-13
6380,752,29,8,2026-03-05
6381,976,25,8,2026-04-23
6382,373,22,6,2026-06-04
6383,682,26,3,2025-11-25
6384,741,34,4,2026-05-08
6385,252,14,4,2025-09-28
6386,583,13,10,2026-06-04
6387,373,30,9,2026-06-22
6388,884,49,7,2026-02-24
6389,384,42,5,2025-11-25
6390,219,26,3,2026-04-02
6391,482,7,9,2025-11-08
6392,668,29,5,2025-10-24
6393,927,50,10,2026-07-19
6394,423,4,4,2026-06-05
6395,223,22,9,2026-01-14
6396,912,11,7,2026-06-20
6397,960,34,7,2025-12-17
6398,185,29,1,2026-07-19
6399,711,14,7,2025-08-22
6400,582,43,3,2026-05-04
6401,280,48,10,2026-03-14
6402,788,10,7,2026-04-27
6403,589,13,3,2025-10-19
6404,422,21,8,2026-03-04
6405,252,48,3,2025-10-20
6406,781,32,6,2025-12-28
6407,626,49,10,2026-01-27
6408,544,48,1,2026-03-19
6409,693,7,2,2025-12-28
6410,88,2,1,2026-01-11
6411,943,4,6,2026-01-18
6412,874,6,6,2025-09-09
6413,954,23,4,2025-10-02
6414,762,10,4,2025-12-04
6415,315,5,6,2026-01-03
6416,639,21,10,2025-11-08
6417,927,29,8,2025-10-14
6418,347,46,3,2026-07-25
6419,297,20,2,2025-08-23
6420,822,36,3,2026-05-29
6421,923,10,3,2026-06-14
6422,426,8,9,2025-09-29
6423,933,40,7,2026-04-24
6424,163,36,9,2025-10-31
6425,644,31,5,2026-03-24
6426,707,16,2,2026-02-27
6427,680,10,8,2025-09-07
6428,100,49,1,2026-08-08
6429,139,25,8,2026-05-04
6430,389,31,3,2026-08-02
6431,786,2,10,2026-03-02
6432,705,24,8,2026-07-04
6433,599,37,3,2026-02-06
6434,459,2,8,2026-03-25
6435,970,43,10,2025-08-17
6436,353,22,2,2026-02-01
6437,908,24,2,2026-01-24
6438,182,9,10,2025-09-07
6439,308,44,7,2025-10-05
6440,939,10,2,2025-12-01
6441,958,43,4,2026-06-06
6442,985,41,6,2025-09-25
6443,300,46,2,2025-11-27
6444,364,39,8,2026-03-25
6445,17,40,10,2025-10-28
6446,428,11,6,2026-05-23
6447,872,17,4,2025-12-18
6448,526,18,9,2026-01-26
6449,926,2,8,2026-06-19
6450,327,11,1,2026-07-10
6451,665,16,5,2026-01-17
6452,270,29,7,2025-12-02
6453,346,3,5,2026-06-25
6454,768,49,8,2025-12-27
6455,676,6,6,2025-08-31
6456,565,3,3,2026-03-01
6457,893,40,1,2025-11-10
6458,753,37,1,2026-05-14
6459,310,25,4,2025-12-28
6460,927,31,7,2025-09-05
6461,398,3,5,2026-03-13
6462,714,25,6,2026-05-13
6463,376,33,7,2026-05-08
6464,417,46,6,2026-04-04
6465,136,23,5,2026-07-05
6466,566,13,8,2026-03-31
6467,289,18,2,2025-12-20
6468,936,29,2,2026-05-16
6469,825,43,6,2026-04-03
6470,883,33,2,2026-02-05
6471,24,9,2,2026-01-19
6472,249,5,3,2026-06-19
6473,383,5,3,2025-11-16
6474,586,16,2,2025-09-14
6475,885,5,1,2026-03-22
6476,741,1,6,2025-08-21
6477,892,40,2,2026-07-17
6478,160,38,8,2026-08-01
6479,647,22,2,2026-07-14
6480,628,8,1,2026-02-28
6481,722,9,4,2025-08-12
6482,941,48,2,2025-10-16
6483,191,6,2,2026-06-01
6484,4,28,4,2025-12-15
6485,216,4,2,2026-05-05
6486,397,21,9,2026-08-05
6487,198,31,4,2026-06-12
6488,726,32,10,2026-05-25
6489,724,12,8,2025-11-19
6490,295,47,10,2025-11-25
6491,886,4,8,2026-04-19
6492,190,33,1,2026-06-28
6493,82,12,4,2026-01-05
6494,270,10,9,2025-10-02
6495,590,13,2,2026-02-23
6496,720,49,2,2026-02-24
6497,193,12,6,2026-03-09
6498,775,15,3,2025-11-30
6499,405,41,10,2026-05-15
6500,304,39,7,2026-07-28
6501,519,41,5,2025-09-05
6502,224,28,5,2026-07-16
6503,845,23,4,2025-11-21
6504,544,1,5,2026-05-06
6505,289,49,3,2026-04-23
6506,67,4,2,2025-12-26
6507,506,23,1,2026-02-04
6508,635,49,7,2026-03-12
6509,82,44,8,2025-10-23
6510,13,48,2,2025-12-20
6511,327,38,6,2025-09-22
6512,715,44,10,2026-04-23
6513,695,5,10,2026-03-15
6514,269,47,6,2026-02-20
6515,462,23,8,2026-01-29
6516,380,32,5,2026-06-09
6517,782,32,6,2025-10-29
6518,560,48,4,2025-09-30
6519,234,38,3,2026-04-20
6520,44,45,6,2025-11-25
6521,420,30,8,2026-03-13
6522,333,26,8,2025-11-24
6523,890,30,8,2026-01-20
6524,157,10,7,2026-04-07
6525,430,2,3,2026-01-14
6526,808,21,7,2026-02-16
6527,892,41,3,2025-08-30
6528,410,24,1,2026-02-21
6529,445,43,3,2025-12-26
6530,155,38,3,2025-08-30
6531,223,7,1,2025-09-17
6532,401,31,3,2026-04-23
6533,278,22,4,2026-02-03
6534,23,32,7,2025-11-09
6535,163,20,9,2025-12-04
6536,285,15,4,2026-03-13
6537,499,39,8,2025-12-08
6538,444,28,3,2026-07-21
6539,500,43,1,2025-11-11
6540,362,7,2,2026-01-17
6541,976,21,8,2026-02-23
6542,623,19,3,2025-10-13
6543,241,34,8,2025-09-19
6544,823,14,7,2026-05-31
6545,503,1,5,2026-02-05
6546,647,11,6,2026-02-28
6547,646,20,10,2026-02-28
6548,440,40,2,2025-09-16
6549,614,9,9,2026-03-25
6550,289,22,6,2026-01-07
6551,827,45,3,2026-02-19
6552,379,37,8,2026-01-13
6553,65,2,8,2025-09-28
6554,379,27,4,2026-05-17
6555,215,21,4,2026-06-15
6556,932,21,8,2026-01-07
6557,806,18,9,2026-02-28
6558,349,37,6,2026-06-14
6559,716,13,3,2025-10-03
6560,989,21,10,2026-01-15
6561,995,15,10,2026-03-11
6562,625,16,4,2025-10-23
6563,501,37,8,2026-07-16
6564,912,2,6,2026-05-03
6565,524,7,7,2025-12-26
6566,769,10,10,2025-11-16
6567,330,6,9,2026-04-27
6568,503,30,10,2025-10-22
6569,923,47,5,2026-01-06
6570,69,29,7,2025-08-31
6571,797,13,5,2025-10-22
6572,729,10,6,2025-10-18
6573,869,50,1,2026-02-11
6574,486,16,4,2026-06-27
6575,649,1,6,2026-08-04
6576,365,40,8,2026-04-22
6577,576,10,5,2025-12-12
6578,980,21,8,2026-04-23
6579,322,39,9,2026-04-16
6580,205,42,4,2026-07-13
6581,981,39,10,2025-10-01
6582,124,19,1,2025-11-25
6583,754,13,9,2025-09-15
6584,819,33,5,2025-11-25
6585,255,25,7,2025-10-07
6586,718,1,5,2026-01-06
6587,268,14,3,2026-02-03
6588,304,2,1,2025-09-18
6589,668,42,7,2025-09-08
6590,81,24,8,2025-12-07
6591,795,10,8,2026-03-15
6592,641,25,9,2025-10-02
6593,161,39,8,2025-09-15
6594,777,21,2,2026-06-22
6595,960,18,8,2026-01-14
6596,283,13,10,2025-11-11
6597,465,19,3,2026-06-18
6598,601,9,6,2026-02-18
6599,980,2,2,2025-09-28
6600,54,21,9,2026-06-20
6601,489,24,3,2025-11-21
6602,323,47,7,2025-08-23
6603,564,2,7,2025-12-06
6604,662,21,7,2026-06-26
6605,183,21,10,2026-03-14
6606,857,49,1,2025-10-18
6607,660,19,6,2025-10-15
6608,580,49,10,2025-12-26
6609,41,33,1,2025-10-02
6610,741,46,3,2025-08-22
6611,509,5,2,2026-07-29
6612,144,10,2,2026-05-09
6613,536,11,4,2026-05-16
6614,95,49,6,2026-06-19
6615,996,23,6,2025-09-22
6616,84,27,6,2025-10-27
6617,769,5,8,2026-02-23
6618,411,35,1,2025-10-27
6619,538,27,7,2026-03-10
6620,712,10,9,2025-10-21
6621,843,6,4,2026-04-03
6622,460,11,2,2025-12-23
6623,782,17,4,2026-02-17
6624,246,4,9,2026-07-27
6625,25,4,4,2025-09-23
6626,491,3,1,2025-10-29
6627,225,49,4,2025-11-09
6628,973,10,3,2026-03-18
6629,513,21,6,2025-12-12
6630,397,49,7,2026-06-22
6631,20,33,5,2026-04-17
6632,505,2,7,2025-12-11
6633,564,5,1,2025-10-30
6634,205,38,1,2025-10-18
6635,214,15,10,2026-01-05
6636,504,1,6,2026-05-21
6637,719,6,10,2025-11-29
6638,903,24,9,2026-01-21
6639,921,11,7,2026-05-29
6640,218,10,9,2025-10-14
6641,8,41,10,2026-03-13
6642,289,18,9,2026-01-16
6643,384,33,7,2025-10-21
6644,164,13,10,2025-10-14
6645,263,22,4,2025-08-31
6646,335,17,7,2026-06-04
6647,123,42,5,2026-07-25
6648,463,2,8,2025-11-10
6649,618,42,9,2026-05-13
6650,789,26,4,2026-04-02
6651,190,8,1,2026-02-01
6652,397,7,4,2026-07-09
6653,205,49,10,2026-06-08
6654,754,48,5,2025-11-21
6655,853,45,4,2026-03-09
6656,908,38,5,2026-04-02
6657,370,30,1,2025-12-21
6658,664,41,4,2026-03-27
6659,581,17,4,2026-06-11
6660,524,2,5,2025-12-20
6661,13,14,3,2026-06-13
6662,882,22,4,2025-09-14
6663,512,47,7,2026-04-20
6664,738,21,8,2026-08-12
6665,401,39,3,2026-08-06
6666,943,32,8,2026-01-06
6667,575,39,5,2026-06-05
6668,815,43,4,2026-03-05
6669,80,40,2,2025-09-05
6670,906,1,1,2026-02-06
6671,635,4,1,2026-07-06
6672,970,18,1,2026-07-29
6673,311,29,7,2025-12-25
6674,747,37,3,2025-11-10
6675,100,4,6,2026-04-03
6676,221,42,4,2025-09-03
6677,995,28,6,2026-07-13
6678,78,18,7,2026-01-11
6679,670,2,5,2025-09-19
6680,789,3,2,2026-02-01
6681,310,10,5,2026-08-10
6682,468,14,2,2025-10-31
6683,942,41,1,2026-01-06
6684,902,31,3,2026-03-12
6685,15,8,2,2025-12-25
6686,743,16,8,2025-11-25
6687,891,38,9,2026-01-20
6688,280,18,1,2026-08-10
6689,720,37,8,2025-11-19
6690,65,47,3,2026-05-18
6691,221,5,7,2026-01-17
6692,695,25,1,2025-12-06
6693,39,32,7,2025-11-05
6694,851,30,7,2025-10-27
6695,180,1,10,2026-03-12
6696,919,3,2,2026-04-21
6697,983,50,5,2026-07-16
6698,727,19,8,2025-09-27
6699,208,18,1,2026-03-31
6700,688,18,4,2026-05-19
6701,241,45,8,2026-03-01
6702,830,1,1,2025-12-14
6703,895,37,7,2025-11-11
6704,573,45,8,2025-11-26
6705,811,15,1,2026-06-29
6706,294,24,2,2026-04-27
6707,613,24,8,2026-08-09
6708,841,31,9,2026-02-08
6709,168,24,6,2026-03-16
6710,744,36,9,2025-11-28
6711,150,21,6,2025-12-13
6712,417,12,10,2025-09-10
6713,412,24,8,2026-04-03
6714,356,50,5,2026-06-24
6715,152,44,8,2026-04-24
6716,692,35,7,2026-01-12
6717,369,28,2,2025-10-22
6718,617,17,3,2026-03-28
6719,341,23,8,2026-07-18
6720,462,49,9,2025-12-08
6721,883,44,3,2025-10-28
6722,912,3,6,2026-04-10
6723,519,41,3,2026-01-09
6724,614,22,9,2025-12-10
6725,648,48,3,2026-05-13
6726,872,37,3,2025-11-10
6727,836,14,7,2026-03-11
6728,84,27,2,2026-01-10
6729,514,35,1,2025-09-18
6730,533,7,10,2026-05-06
6731,5,17,9,2025-10-04
6732,681,11,4,2026-03-06
6733,701,46,6,2026-03-16
6734,501,8,6,2025-11-06
6735,750,24,9,2026-03-22
6736,960,26,9,2026-07-03
6737,673,26,4,2026-02-27
6738,591,23,7,2026-04-09
6739,705,49,2,2026-01-10
6740,232,41,8,2025-12-19
6741,160,45,4,2025-11-02
6742,734,1,9,2026-07-24
6743,820,7,8,2025-09-11
6744,148,5,5,2026-01-03
6745,248,49,7,2026-05-25
6746,311,14,9,2026-04-09
6747,654,7,4,2026-04-23
6748,25,2,1,2025-09-13
6749,303,8,4,2025-11-09
6750,191,50,2,2026-02-09
6751,69,17,8,2025-10-27
6752,974,8,7,2025-09-28
6753,968,23,7,2025-09-02
6754,11,45,10,2026-04-21
6755,308,22,7,2026-05-22
6756,384,14,5,2026-05-22
6757,439,40,10,2026-07-23
6758,942,31,10,2025-11-20
6759,608,3,8,2026-03-24
6760,33,32,6,2026-06-06
6761,360,2,5,2026-07-28
6762,718,31,7,2026-07-08
6763,771,35,2,2025-08-18
6764,433,45,10,2026-07-06
6765,636,23,8,2025-12-31
6766,28,25,1,2025-11-20
6767,986,32,2,2025-10-27
6768,487,17,9,2025-09-29
6769,95,6,4,2025-09-25
6770,742,46,2,2025-11-24
6771,466,25,6,2026-05-25
6772,248,39,8,2026-03-16
6773,36,21,5,2025-11-29
6774,566,50,8,2026-05-22
6775,222,40,7,2026-01-04
6776,98,1,3,2025-12-08
6777,608,44,1,2025-11-21
6778,958,33,8,2025-10-03
6779,71,33,3,2026-03-11
6780,475,18,10,2026-06-12
6781,398,35,1,2025-10-11
6782,260,38,2,2026-06-16
6783,715,34,8,2025-11-28
6784,179,29,5,2026-05-13
6785,875,11,1,2025-10-26
6786,298,39,6,2026-06-06
6787,437,8,3,2026-03-18
6788,992,5,4,2026-01-27
6789,494,32,4,2026-05-12
6790,6,25,3,2026-03-14
6791,792,25,1,2026-06-03
6792,310,12,4,2026-03-30
6793,349,44,10,2025-11-30
6794,866,32,4,2025-10-29
6795,731,29,2,2026-06-08
6796,104,11,3,2025-11-15
6797,136,48,10,2026-06-17
6798,577,2,8,2025-09-10
6799,509,24,7,2026-04-13
6800,22,46,9,2025-10-17
6801,920,45,6,2026-01-10
6802,651,35,2,2026-07-11
6803,429,31,1,2026-05-02
6804,286,28,9,2026-03-07
6805,719,28,2,2025-09-13
6806,67,6,5,2026-01-09
6807,899,43,6,2026-08-09
6808,487,26,9,2025-08-21
6809,942,16,3,2026-04-18
6810,124,2,3,2026-03-01
6811,89,37,3,2025-10-30
6812,681,13,8,2025-10-31
6813,676,35,6,2025-09-21
6814,571,17,8,2025-09-19
6815,69,43,3,2026-01-01
6816,597,27,2,2025-10-13
6817,574,3,4,2026-05-26
6818,208,10,5,2026-03-09
6819,137,48,7,2025-09-22
6820,12,24,1,2026-05-23
6821,523,1,2,2025-11-10
6822,538,43,5,2026-03-20
6823,600,34,1,2026-05-06
6824,311,9,6,2025-08-24
6825,943,16,8,2026-05-15
6826,821,14,4,2025-10-22
6827,680,31,8,2025-11-04
6828,491,14,2,2026-08-02
6829,177,25,9,2025-10-29
6830,649,41,9,2026-07-13
6831,880,5,3,2026-01-12
6832,684,9,9,2026-02-04
6833,149,49,2,2026-05-31
6834,490,33,2,2026-07-28
6835,580,11,4,2025-11-20
6836,642,49,7,2026-05-29
6837,860,41,6,2025-11-23
6838,961,15,5,2026-06-10
6839,417,4,7,2026-02-27
6840,44,21,7,2026-04-22
6841,29,13,6,2025-09-13
6842,401,29,10,2025-09-03
6843,857,15,3,2025-09-07
6844,491,40,9,2026-01-17
6845,911,27,3,2026-03-19
6846,248,39,9,2025-08-25
6847,295,32,2,2026-08-10
6848,444,39,1,2026-07-10
6849,428,5,9,2025-09-14
6850,87,46,3,2026-01-05
6851,792,42,1,2026-08-03
6852,379,18,7,2026-03-11
6853,288,30,6,2026-04-28
6854,311,35,10,2026-04-11
6855,335,20,8,2025-09-11
6856,524,32,7,2025-08-21
6857,776,45,10,2026-06-18
6858,712,36,10,2026-04-09
6859,614,43,10,2026-07-15
6860,141,31,6,2026-07-05
6861,94,45,8,2025-08-26
6862,999,22,9,2026-02-21
6863,530,40,2,2026-06-12
6864,258,41,5,2026-01-11
6865,957,18,5,2026-01-11
6866,609,33,4,2025-09-24
6867,321,21,4,2026-07-13
6868,580,13,6,2026-08-12
6869,996,20,4,2026-05-12
6870,846,22,9,2025-09-07
6871,693,27,5,2026-03-27
6872,271,39,7,2025-08-26
6873,686,43,4,2025-11-26
6874,787,40,3,2025-09-25
6875,822,50,5,2026-06-17
6876,195,44,6,2025-10-24
6877,730,35,9,2026-02-11
6878,329,14,8,2026-05-10
6879,596,34,3,2025-12-10
6880,121,47,5,2026-03-02
6881,654,16,4,2026-07-03
6882,613,41,6,2026-08-11
6883,188,42,8,2025-10-27
6884,384,16,7,2025-10-23
6885,496,46,5,2026-01-14
6886,955,37,8,2026-04-23
6887,551,22,3,2026-03-06
6888,261,39,2,2026-04-14
6889,259,8,7,2026-02-05
